TIME,ROP5,TV07,HY_RT,SRV_HX,TV08,SRV_GZ,GRID_CORR,DBTV,TTV1,TV12,SDEP_CONT_RT,TV06,GTF_RT,BPOS,SRVAZI,GRM1,MBOT,TV10,CUREDT_RT,TV05,SRVEW,TV03,MDOA,GZ_RT,HKLD,TDH,TV04,SRV_GX,RHX_RT,GRR,BOUNCE_RT,MTOA,DRTM,PASS_NAME,DMEA,SRV_HY,SHKRSK_RT,SPM2,INCL_CONT_RT,TV02,TRPM_RT,CPPA,FVOC,SPPA,MAG_DEC,TFLO,TEMP_DNI_RT,DRILLTM_RT,SHK3TM_RT,TTV2,TV11,SHKRATE_RT,MFOP,TV14,DNI_MP,CFIA,RGX_RT,TOTAL_CORR,SRVTYPE,TQA,AJAM_MWD,RSDX,HOURS_DM_RT,SWOB,SPM1,MWTI,TVCA,RSUX,SRVTVD,SHKPK_RT,BTVD,SRVNS,DBTM,GASA,CHKP,SRV_HZ,SRV_GY,DNISTAT,ROP,SPM3,DVER,GY_RT,TV13,BITRUN,ACTC,TVT,RPM,AZIM_CONT_RT,WHIRL_RT,TVA,TF_CORR,TVDE,SRVDEPTH,MTF_RT,SRVINC,SHKTOT_RT,HZ_RT,TV09,TV01
2007-12-01T07:23:47.040Z,,0.019999966893984,,,9.31999967639043,,,,6.19000008786281,0.319999947265656,,1.10000008701677,,56.340000096,,,,5.40999978912439,,68.1800003405519,,70.639999448258,1.01999999679079,,62.3658433136731,15.3700000000001,77.9899979339465,,,,,4.0700000000001,0,,144.000000036,,,0,,75.0999984251086,,-36.9999979590295,-3.30999992652269,146.00000200906,,0,,,,0.009999983446992,0.309999963818664,,0,0.009999983446992,,0,,,,0,,0,,0,0,1.02999999088548,-3.30999992652269,0,,,,,1.720000116,0,39.0000015756026,,,,14.3000001528,0,144.000000036,,10.2399997433867,,9,418.980010934815,0,,,162.990005568533,,,,,,,,15.5699996649352,78.5800018859255
2007-12-01T07:23:51.014Z,,0.019999966893984,,,9.31999967639043,,,,6.19000008786281,0.309999963818664,,1.10000008701677,,56.2700003376,,,,5.40999978912439,,68.1800003405519,,70.639999448258,1.01999999679079,,63.8954175666907,15.3700000000001,78.0199966123891,,,,,4.06000000000009,0,,144.000000036,,,0,,75.0899963748267,,-40.0000033838892,-3.30999992652269,147.000003817346,,0,,,,0.009999983446992,0.309999963818664,,0,0.009999983446992,,0,,,,0,,0,,0,0,1.02999999088548,-3.30999992652269,0,,,,,1.720000116,0,21.9999984137604,,,,14.3000001528,0,144.000000036,,10.2399997433867,,9,418.970001253142,0,,,162.990005568533,,,,,,,,15.5699996649352,78.5800018859255
2007-12-01T07:23:56.026Z,,0.019999966893984,,,9.31999967639043,,,,6.19000008786281,0.319999947265656,,1.10000008701677,,56.0999984424,,,,5.40999978912439,,68.1800003405519,,70.639999448258,1.01999999679079,,61.9171696993334,15.3700000000001,78.0299988216583,,,,,4.06000000000009,0,,144.000000036,,,0,,75.0999984251086,,-40.0000033838892,-3.30999992652269,149.000000539162,,0,,,,0.009999983446992,0.309999963818664,,0,0.009999983446992,,0,,,,0,,0,,0,0,1.02999999088548,-3.30999992652269,0,,,,,1.720000116,0,28.0000023687224,,,,14.3000001528,0,144.000000036,,10.2399997433867,,9,418.989990249912,0,,,162.990005568533,,,,,,,,15.5699996649352,78.5800018859255
2007-12-01T07:24:00.000Z,,0.019999966893984,,,9.31999967639043,,,,6.19000008786281,0.319999947265656,,1.10000008701677,,55.389999456,,,,5.40999978912439,,68.1800003405519,,70.639999448258,1.01999999679079,,64.8131637514338,15.3700000000001,78.0199966123891,,,,,4.0700000000001,0,,144.000000036,,,0,,75.0899963748267,,-40.0000033838892,-3.30999992652269,150.000002347448,,0,,,,0.009999983446992,0.309999963818664,,0,0.009999983446992,,0,,,,0,,0,,0,0,1.02999999088548,-3.30999992652269,0,,,,,1.720000116,0,40.9999982974184,,,,14.3000001528,0,144.000000036,,10.2399997433867,,9,418.989990249912,0,,,162.999999987425,,,,,,,,15.5699996649352,78.5800018859255
2007-12-01T07:24:05.011Z,,0.019999966893984,,,9.31999967639043,,,,6.19000008786281,0.319999947265656,,1.10000008701677,,52.8100012632,,,,5.40999978912439,,68.1800003405519,,70.639999448258,1.01999999679079,,63.1918150613789,15.3700000000001,78.0199966123891,,,,,4.06000000000009,0,,144.000000036,,,0,,75.0999984251086,,-40.9999982974184,-3.2999999430757,146.00000200906,,0,,,,0.009999983446992,0.309999963818664,,0,0.009999983446992,,0,,,,0,,0,,0,0,1.02999999088548,-3.2999999430757,0,,,,,1.720000116,0,33.9999994289272,,,,14.3000001528,0,144.000000036,,10.2399997433867,,9,418.989990249912,0,,,162.999999987425,,,,,,,,15.5699996649352,78.5800018859255
2007-12-01T07:24:08.986Z,,0.019999966893984,,,9.34000012024632,,,,6.19000008786281,0.319999947265656,,1.10000008701677,,49.8800009256,,,,5.40999978912439,,68.1800003405519,,70.639999448258,1.01999999679079,,64.3644860547627,15.3700000000001,78.0299988216583,,,,,4.0700000000001,0,,144.000000036,,,0,,75.0999984251086,,-39.0000015756026,-3.2999999430757,141.999994775913,,0,,,,0.009999983446992,0.309999963818664,,0,0.009999983446992,,0,,,,0,,0,,0,0,1.02999999088548,-3.2999999430757,0,,,,,1.720000116,0,39.0000015756026,,,,14.3000001528,0,144.000000036,,10.2399997433867,,9,419.010009772245,0,,,163.009994565303,,,,,,,,15.5699996649352,78.5800018859255
2007-12-01T07:24:13.997Z,,0.019999966893984,,,9.34000012024632,,,,6.19000008786281,0.319999947265656,,1.10000008701677,,46.4700012432,,,,5.40999978912439,,68.1800003405519,,70.639999448258,1.01999999679079,,64.6296148773591,15.3700000000001,78.0199966123891,,,,,4.0700000000001,0,,144.000000036,,,0,,75.0999984251086,,-40.9999982974184,-3.2899999596287,138.999996245811,,0,,,,0.009999983446992,0.309999963818664,,0,0.009999983446992,,0,,,,0,,0,,0,0,1.02999999088548,-3.2899999596287,0,,,,,1.720000116,0,36.9999979590295,,,,14.3000001528,0,144.000000036,,10.2399997433867,,9,419.010009772245,0,,,163.009994565303,,,,,,,,15.5699996649352,78.5800018859255
2007-12-01T07:24:17.971Z,,0.019999966893984,,,9.34000012024632,,,,6.19000008786281,0.299999980371672,,1.10000008701677,,43.1199990024,,,,5.40999978912439,,68.1800003405519,,70.639999448258,1.01999999679079,,66.4447123731129,15.3700000000001,78.0199966123891,,,,,4.06000000000009,0,,144.000000036,,,0,,75.0899963748267,,-40.9999982974184,-3.2899999596287,157.000008110697,,0,,,,0.009999983446992,0.309999963818664,,0,0.009999983446992,,0,,,,0,,0,,0,0,1.02999999088548,-3.2899999596287,0,,,,,1.720000116,0,23.000000222047,,,,14.3000001528,0,144.000000036,,10.2399997433867,,9,419.010009772245,0,,,163.009994565303,,,,,,,,15.5699996649352,78.5800018859255
2007-12-01T07:24:22.982Z,,0.019999966893984,,,9.34000012024632,,,,6.19000008786281,0.299999980371672,,1.10000008701677,,38.2099989672,,,,5.40999978912439,,68.1800003405519,,70.639999448258,1.01999999679079,,62.110914422701,15.3700000000001,78.0299988216583,,,,,4.0700000000001,0,,144.000000036,,,0,,75.0999984251086,,-40.0000033838892,-3.2899999596287,162.000003362615,,0,,,,0.009999983446992,0.309999963818664,,0,0.009999983446992,,0,,,,0,,0,,0,0,1.02999999088548,-3.2899999596287,0,,,,,1.720000116,0,-6.99999886849128,,,,14.3000001528,0,144.000000036,,10.2299996009524,,9,418.989990249912,0,,,163.009994565303,,,,,,,,15.5699996649352,78.5800018859255
2007-12-01T07:24:26.957Z,,0.019999966893984,,,9.31999967639043,,,,6.19000008786281,0.299999980371672,,1.09000010356978,,35.7999993168,,,,5.40999978912439,,68.1800003405519,,70.639999448258,1.01999999679079,,63.1612207096147,15.3700000000001,78.0199966123891,,,,,4.06000000000009,0,,144.000000036,,,0,,75.0899963748267,,-37.9999997673161,-3.2899999596287,151.999999069264,,0,,,,0.009999983446992,0.309999963818664,,0,0.009999983446992,,0,,,,0,,0,,0,0,1.02999999088548,-3.2899999596287,0,,,,,1.720000116,0,24.9999969438628,,,,14.3000001528,0,144.000000036,,10.2299996009524,,9,418.970001253142,0,,,162.999999987425,,,,,,,,15.5699996649352,78.5800018859255
2007-12-01T07:24:31.968Z,,0.019999966893984,,,9.31999967639043,,,,6.19000008786281,0.299999980371672,,1.09000010356978,,30.3600005448,,,,5.40999978912439,,68.1800003405519,,70.639999448258,1.01999999679079,,64.9967130791009,15.3700000000001,78.0199966123891,,,,,4.06000000000009,0,,144.000000036,,,0,,75.0999984251086,,-36.9999979590295,-3.30999992652269,165.999996806247,,0,,,,0.009999983446992,0.309999963818664,,0,0.009999983446992,,0,,,,0,,0,,0,0,1.02999999088548,-3.30999992652269,0,,,,,1.720000116,0,43.0000019139915,,,,14.3000001528,0,144.000000036,,10.2399997433867,,9,418.970001253142,0,,,162.990005568533,,,,,,,,15.5699996649352,78.5800018859255
2007-12-01T07:24:36.029Z,,0.019999966893984,,,9.31999967639043,,,,6.19000008786281,0.299999980371672,,1.10000008701677,,28.0100001648,,,,5.40999978912439,,68.1900023908339,,70.639999448258,1.01999999679079,,64.8947391640317,15.3700000000001,78.0199966123891,,,,,4.06000000000009,0,,144.000000036,,,0,,75.0999984251086,,-37.9999997673161,-3.30999992652269,145.00000709553,,0,,,,0.009999983446992,0.309999963818664,,0,0.009999983446992,,0,,,,0,,0,,0,0,1.02999999088548,-3.30999992652269,0,,,,,1.720000116,0,28.0000023687224,,,,14.3000001528,0,144.000000036,,10.2500000448083,,9,418.980010934815,0,,,162.990005568533,,,,,,,,15.5699996649352,78.5800018859255
2007-12-01T07:24:41.040Z,,0.019999966893984,,,9.31999967639043,,,,6.19000008786281,0.299999980371672,,1.10000008701677,,24.180000408,,,,5.40999978912439,,68.1800003405519,,70.639999448258,1.01999999679079,,63.7934477339529,15.3700000000001,78.0199966123891,,,,,4.06000000000009,0,,144.000000036,,,0,,75.0999984251086,,-39.0000015756026,-3.30999992652269,147.000003817346,,0,,,,0.009999983446992,0.309999963818664,,0,0.009999983446992,,0,,,,0,,0,,0,0,1.02999999088548,-3.30999992652269,0,,,,,1.720000116,0,33.9999994289272,,,,14.3000001528,0,144.000000036,,10.2500000448083,,9,418.989990249912,0,,,162.999999987425,,,,,,,,15.5699996649352,78.5800018859255
2007-12-01T07:24:50.026Z,,0.019999966893984,,,9.31999967639043,,,,6.19000008786281,0.299999980371672,,1.10000008701677,,17.0499993264,,,,5.40999978912439,,68.1800003405519,,70.639999448258,1.01999999679079,,60.2754261355462,15.3700000000001,78.0199966123891,,,,,4.06000000000009,0,,144.000000036,,,0,,75.0999984251086,,-36.9999979590295,-3.30999992652269,145.00000709553,,0,,,,0.009999983446992,0.309999963818664,,0,0.009999983446992,,0,,,,0,,0,,0,0,1.02999999088548,-3.30999992652269,0,,,,,1.720000116,0,36.9999979590295,,,,14.3000001528,0,144.000000036,,10.2500000448083,,9,418.980010934815,0,,,162.990005568533,,,,,,,,15.5699996649352,78.5800018859255
2007-12-01T07:24:54.000Z,,0.019999966893984,,,9.31999967639043,,,,6.19000008786281,0.299999980371672,,1.10000008701677,,16.6000005312,,,,5.40999978912439,,68.1800003405519,,70.639999448258,1.01999999679079,,64.1503469112552,15.3700000000001,78.0199966123891,,,,,4.06000000000009,0,,144.000000036,,,0,,75.0999984251086,,-40.9999982974184,-3.30999992652269,132.000004272077,,0,,,,0.009999983446992,0.309999963818664,,0,0.009999983446992,,0,,,,0,,0,,0,0,1.02999999088548,-3.30999992652269,0,,,,,1.720000116,0,43.9999968275208,,,,14.3000001528,0,144.000000036,,10.2500000448083,,9,418.989990249912,0,,,162.990005568533,,,,,,,,15.5699996649352,78.5800018859255
2007-12-01T07:24:59.011Z,,0.019999966893984,,,9.31999967639043,,,,6.19000008786281,0.299999980371672,,1.10000008701677,,16.6000005312,,,,5.40999978912439,,68.1900023908339,,70.639999448258,1.01999999679079,,61.7948009105319,15.3700000000001,78.0199966123891,,,,,4.0700000000001,0,,144.000000036,,,0,,75.0999984251086,,-39.0000015756026,-3.2999999430757,150.000002347448,,0,,,,0.009999983446992,0.309999963818664,,0,0.009999983446992,,0,,,,0,,0,,0,0,1.02999999088548,-3.2999999430757,0,,,,,1.720000116,0,47.9999971659097,,,,14.3000001528,0,144.000000036,,10.2500000448083,,9,418.989990249912,0,,,162.999999987425,,,,,,,,15.5699996649352,78.5800018859255
2007-12-01T07:25:02.986Z,,0.019999966893984,,,9.31999967639043,,,,6.19000008786281,0.299999980371672,,1.10000008701677,,16.6000005312,,,,5.40999978912439,,68.1800003405519,,70.639999448258,1.01999999679079,,61.8253952622961,15.3700000000001,78.0199966123891,,,,,4.06000000000009,0,,144.000000036,,,0,,75.0999984251086,,-40.9999982974184,0,153.99999579108,,0,,,,0.009999983446992,0.309999963818664,,0,0.009999983446992,,0,,,,0,,0,,0,0,1.02999999088548,0,0,,,,,1.720000116,0,36.0000030455003,,,,14.3000001528,0,144.000000036,,10.2500000448083,,9,418.989990249912,0,,,162.990005568533,,,,,,,,15.5699996649352,78.5800018859255
2007-12-01T07:25:07.997Z,,0.019999966893984,,,9.31999967639043,,,,6.19000008786281,0.299999980371672,,1.10000008701677,,16.6000005312,,,,5.40999978912439,,68.1800003405519,,70.639999448258,1.01999999679079,,62.182293986006,15.3700000000001,78.0199966123891,,,,,4.06000000000009,0,,144.000000036,,,0,,75.0999984251086,,-37.9999997673161,0,139.999998054098,,0,,,,0.009999983446992,0.309999963818664,,0,0.009999983446992,,0,,,,0,,0,,0,0,1.02999999088548,0,0,,,,,1.720000116,0,33.9999994289272,,,,14.3000001528,0,144.000000036,,10.2500000448083,,9,418.989990249912,0,,,162.990005568533,,,,,,,,15.5699996649352,78.5800018859255
2007-12-01T07:25:16.982Z,,0.019999966893984,,,9.31999967639043,,,,6.19000008786281,0.299999980371672,,1.10000008701677,,16.6000005312,,,,5.40999978912439,,68.1999969687125,,70.639999448258,1.01999999679079,,62.2332791291711,15.3700000000001,78.0199966123891,,,,,4.06000000000009,0,,144.000000036,,,0,,75.0899963748267,,-39.0000015756026,-0.009999983446992,161.000001554329,,0,,,,0.009999983446992,0.309999963818664,,0,0.009999983446992,,0,,,,0,,0,,0,0,1.02999999088548,-0.009999983446992,0,,,,,1.720000116,0,1.00000180828655,,,,14.3000001528,0,144.000000036,,10.2399997433867,,9,418.989990249912,0,,,162.990005568533,,,,,,,,15.5699996649352,78.5800018859255
2007-12-01T07:25:20.957Z,,0.019999966893984,,,9.31999967639043,,,,6.19000008786281,0.299999980371672,,1.10000008701677,,16.6000005312,,,,5.40999978912439,,68.1999969687125,,70.639999448258,1.01999999679079,,62.3658433136731,15.3700000000001,78.0199966123891,,,,,4.06000000000009,0,,144.000000036,,,0,,75.0999984251086,,-37.9999997673161,0,128.999998847217,,0,,,,0.009999983446992,0.309999963818664,,0,0.009999983446992,,0,,,,0,,0,,0,0,1.02999999088548,0,0,,,,,1.720000116,0,4.00000033838892,,,,14.3000001528,0,144.000000036,,10.2399997433867,,9,418.999999931585,0,,,162.990005568533,,,,,,,,15.5699996649352,78.5800018859255
2007-12-01T07:25:25.968Z,,0.019999966893984,,,9.34000012024632,,,,6.19000008786281,0.299999980371672,,1.09000010356978,,16.6000005312,,,,5.40999978912439,,68.1999969687125,,70.639999448258,1.01999999679079,,62.2332791291711,15.3700000000001,78.0199966123891,,,,,4.0700000000001,0,,144.000000036,,,0,,75.0999984251086,,-40.9999982974184,0,124.999998508828,,0,,,,0.009999983446992,0.309999963818664,,0,0.009999983446992,,0,,,,0,,0,,0,0,1.02999999088548,0,0,,,,,1.720000116,0,28.9999972822517,,,,14.3000001528,0,144.000000036,,10.2399997433867,,9,419.019989087342,0,,,163.009994565303,,,,,,,,15.5699996649352,78.5800018859255
2007-12-01T07:25:30.029Z,,0.019999966893984,,,9.34000012024632,,,,6.19000008786281,0.299999980371672,,1.10000008701677,,16.6000005312,,,,5.40999978912439,,68.1999969687125,,70.639999448258,1.01999999679079,,62.2944637503681,15.3700000000001,78.0299988216583,,,,,4.0700000000001,0,,144.000000036,,,0,,75.0999984251086,,-40.9999982974184,0.019999966893984,129.999993760747,,0,,,,0.009999983446992,0.309999963818664,,0,0.009999983446992,,0,,,,0,,0,,0,0,1.02999999088548,0.019999966893984,0,,,,,1.720000116,0,14.9999995452691,,,,14.3000001528,0,144.000000036,,10.2399997433867,,9,419.010009772245,0,,,163.009994565303,,,,,,,,15.5699996649352,78.5800018859255
2007-12-01T07:25:35.040Z,,0.019999966893984,,,9.34000012024632,,,,6.19000008786281,0.299999980371672,,1.10000008701677,,16.6000005312,,,,5.40999978912439,,68.1999969687125,,70.639999448258,1.01999999679079,,62.3964335831059,15.3700000000001,78.0199966123891,,,,,4.0700000000001,0,,144.000000036,,,0,,75.0999984251086,,-40.9999982974184,0.019999966893984,140.999999862384,,0,,,,0.009999983446992,0.309999963818664,,0,0.009999983446992,,0,,,,0,,0,,0,0,1.02999999088548,0.019999966893984,0,,,,,1.720000116,0,1.00000180828655,,,,14.3000001528,0,144.000000036,,10.2399997433867,,9,419.010009772245,0,,,163.009994565303,,,,,,,,15.5699996649352,78.5800018859255
2007-12-01T07:25:39.014Z,,0.019999966893984,,,9.34000012024632,,,,6.19000008786281,0.299999980371672,,1.10000008701677,,16.6000005312,,,,5.40999978912439,,68.1999969687125,,70.639999448258,1.01999999679079,,62.1618995658661,15.3700000000001,78.0199966123891,,,,,4.06000000000009,0,,144.000000036,,,0,,75.0999984251086,,-40.0000033838892,0.019999966893984,140.999999862384,,0,,,,0.009999983446992,0.309999963818664,,0,0.009999983446992,,0,,,,0,,0,,0,0,1.02999999088548,0.019999966893984,0,,,,,1.720000116,0,10.9999992068802,,,,14.3000001528,0,144.000000036,,10.2399997433867,,9,419.010009772245,0,,,163.009994565303,,,,,,,,15.5699996649352,78.5800018859255
2007-12-01T07:25:44.026Z,,0.019999966893984,,,9.34000012024632,,,,6.19000008786281,0.299999980371672,,1.10000008701677,,16.6000005312,,,,5.40999978912439,,68.1800003405519,,70.639999448258,1.01999999679079,,62.182293986006,15.3700000000001,78.0199966123891,,,,,4.0700000000001,0,,144.000000036,,,0,,75.0999984251086,,-40.0000033838892,0.019999966893984,136.000004610466,,0,,,,0.009999983446992,0.309999963818664,,0,0.009999983446992,,0,,,,0,,0,,0,0,1.02999999088548,0.019999966893984,0,,,,,1.720000116,0,24.9999969438628,,,,14.3000001528,0,144.000000036,,10.2399997433867,,9,418.999999931585,0,,,163.009994565303,,,,,,,,15.5699996649352,78.5800018859255
2007-12-01T07:25:48.000Z,,0.019999966893984,,,9.34000012024632,,,,6.19000008786281,0.299999980371672,,1.10000008701677,,16.6000005312,,,,5.40999978912439,,68.1800003405519,,70.639999448258,1.01999999679079,,62.2128842554388,15.3700000000001,77.9899979339465,,,,,4.0700000000001,0,,144.000000036,,,0,,75.0899963748267,,-36.9999979590295,0.019999966893984,145.00000709553,,0,,,,0.009999983446992,0.309999963818664,,0,0.009999983446992,,0,,,,0,,0,,0,0,1.02999999088548,0.019999966893984,0,,,,,1.720000116,0,24.0000020303335,,,,14.3000001528,0,144.000000036,,10.2399997433867,,9,418.970001253142,0,,,163.009994565303,,,,,,,,15.5699996649352,78.5800018859255
2007-12-01T07:25:53.011Z,,0.019999966893984,,,9.34000012024632,,,,6.19000008786281,0.299999980371672,,1.10000008701677,,16.4199999768,,,,5.40999978912439,,68.1800003405519,,70.639999448258,1.01999999679079,,63.3447700372818,15.3700000000001,77.9899979339465,,,,,4.06000000000009,0,,144.000000036,,,0,,75.0999984251086,,-40.9999982974184,0.019999966893984,123.000001787013,,0,,,,0.009999983446992,0.309999963818664,,0,0.009999983446992,,0,,,,0,,0,,0,0,1.02999999088548,0.019999966893984,0,,,,,1.720000116,0,24.9999969438628,,,,14.3000001528,0,144.000000036,,10.2299996009524,,9,418.959991412483,0,,,163.009994565303,,,,,,,,15.5699996649352,78.5800018859255
